transaction_id,date,location_id,product_id,quantity,unit_price_sold,gross_sales_amt,discount_amount,is_returned,return_reason,year,month,day,product_name,category,sub_category,price,location_type,city,state,region,discount_percentage
4ed0190c39db,2019-01-03,L001_WEB,P124,1,103.75,103.75,0.0,False,,2019,1,3,Matte Toner,Skincare,Toner,103.75,Web,,,Digital,0.0
535065ee3d8b,2019-01-01,S015,P111,1,78.89,78.89,0.0,False,,2019,1,1,Volumizing Conditioner,Haircare,Conditioner,78.89,Retail Store,Reidstad,KY,Southeast,0.0
6fa1302345ce,2019-01-17,L001_WEB,P110,1,89.15,89.15,0.0,False,,2019,1,17,Repairing Lipstick,Makeup,Lipstick,89.15,Web,,,Digital,0.0
02c846cc7ac7,2019-01-13,S008,P090,1,110.51,110.51,0.0,False,,2019,1,13,Matte Conditioner,Haircare,Conditioner,110.51,Retail Store,Ericmouth,MA,Northeast,0.0
c067dab95910,2019-01-23,S016,P148,1,39.33,39.33,0.0,False,,2019,1,23,Matte Moisturizer,Skincare,Moisturizer,39.33,Retail Store,Michaelview,GA,Southwest,0.0
7c58272cc845,2019-01-08,S020,P022,1,63.84,63.84,0.0,False,,2019,1,8,,,,,Retail Store,East Lydiamouth,WI,Midwest,0.0
fbf2f61dd41b,2019-01-07,L001_WEB,P002,2,81.05,162.1,0.0,False,,2019,1,7,,,,,Web,,,Digital,0.0
3e7229d50df1,2019-01-04,S018,P134,1,114.82,114.82,0.0,False,,2019,1,4,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,114.82,Retail Store,East Steven,VA,Southeast,0.0
50feea4a30da,2019-01-11,L001_WEB,P105,1,73.63,73.63,0.0,False,,2019,1,11,Hydrating Toner,Skincare,Toner,73.63,Web,,,Digital,0.0
fc6cf5949951,2019-01-09,S019,P067,2,22.25,44.5,0.0,False,,2019,1,9,Volumizing Blush,Makeup,Blush,22.25,Retail Store,Lake Mark,KY,Southwest,0.0
2665637e88cb,2019-01-09,L001_WEB,P102,2,81.83,163.66,0.0,False,,2019,1,9,Hydrating Eau de Parfum,Fragrance,Eau de Parfum,81.83,Web,,,Digital,0.0
e9f19041e183,2019-01-16,L001_WEB,P046,1,43.47,43.47,0.0,False,,2019,1,16,Volumizing Eau de Parfum,Fragrance,Eau de Parfum,43.47,Web,,,Digital,0.0
1bf588817a57,2019-01-10,S017,P148,1,39.33,39.33,0.0,False,,2019,1,10,Matte Moisturizer,Skincare,Moisturizer,39.33,Retail Store,New Cynthiaside,UT,Southeast,0.0
4296cd55fb8c,2019-01-28,L001_WEB,P031,2,37.12,74.24,0.0,False,,2019,1,28,Sheer Rollerball,Fragrance,Rollerball,37.12,Web,,,Digital,0.0
73b0912fafaa,2019-01-06,L001_WEB,P026,1,58.83,58.83,0.0,False,,2019,1,6,,,,,Web,,,Digital,0.0
0f71a7412b47,2019-01-18,S014,P014,1,87.34,87.34,0.0,True,Changed Mind,2019,1,18,,,,,Retail Store,Port Craig,CO,Southeast,0.0
1b9d172d92c4,2019-01-27,S014,P038,1,31.46,31.46,0.0,False,,2019,1,27,Sheer Sunscreen,Skincare,Sunscreen,31.46,Retail Store,Port Craig,CO,Southeast,0.0
cfc35062ae54,2019-01-09,S011,P057,1,69.51,69.51,0.0,False,,2019,1,9,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,69.51,Retail Store,South Christianport,ND,Midwest,0.0
e0bd1dbf8f6a,2019-01-30,S013,P103,1,51.56,51.56,0.0,False,,2019,1,30,Sheer Rollerball,Fragrance,Rollerball,51.56,Retail Store,Port Keith,AZ,Southeast,0.0
69d14c541875,2019-01-20,S006,P015,3,44.19,132.57,0.0,False,,2019,1,20,,,,,Retail Store,Robinsonshire,ND,Midwest,0.0
d4cf9393178c,2019-01-15,L001_WEB,P003,1,63.22,63.22,0.0,False,,2019,1,15,,,,,Web,,,Digital,0.0
f4570e0d2797,2019-01-10,L001_WEB,P050,1,61.99,61.99,0.0,False,,2019,1,10,Repairing Hair Oil,Haircare,Hair Oil,61.99,Web,,,Digital,0.0
a76c4ee3e6da,2019-01-08,L001_WEB,P044,1,18.77,18.77,0.0,False,,2019,1,8,Matte Blush,Makeup,Blush,18.77,Web,,,Digital,0.0
322901a4fb3a,2019-01-06,S022,P023,5,124.71,623.55,0.0,False,,2019,1,6,,,,,Retail Store,Jasonfort,FM,Southeast,0.0
71901a0171f9,2019-01-13,S008,P104,1,38.34,38.34,0.0,False,,2019,1,13,Volumizing Toner,Skincare,Toner,38.34,Retail Store,Ericmouth,MA,Northeast,0.0
f08183ae575c,2019-01-03,S001,P024,1,27.73,27.73,0.0,False,,2019,1,3,,,,,Retail Store,North Judithbury,SC,Southeast,0.0
539367f34bd0,2019-01-19,S003,P090,1,110.51,110.51,0.0,False,,2019,1,19,Matte Conditioner,Haircare,Conditioner,110.51,Retail Store,New Roberttown,WA,West,0.0
9a0d13f70afd,2019-01-31,S023,P050,1,49.53,49.53,12.46,False,,2019,1,31,Repairing Hair Oil,Haircare,Hair Oil,61.99,Retail Store,Thomasberg,MO,Midwest,25.156470825762167
b1f377311cdc,2019-01-17,L001_WEB,P028,1,112.67,112.67,0.0,False,,2019,1,17,Long-lasting Moisturizer,Skincare,Moisturizer,112.67,Web,,,Digital,0.0
bd6e07ee9179,2019-01-04,S008,P132,4,62.39,249.56,0.0,False,,2019,1,4,Hydrating Lipstick,Makeup,Lipstick,62.39,Retail Store,Ericmouth,MA,Northeast,0.0
d3eaae913811,2019-01-19,S005,P065,1,25.27,25.27,0.0,False,,2019,1,19,Volumizing Foundation,Makeup,Foundation,25.27,Retail Store,Lake Debra,AK,Southwest,0.0
d443c42a80cc,2019-01-25,S009,P063,2,80.51,161.02,0.0,False,,2019,1,25,Hydrating Eau de Parfum,Fragrance,Eau de Parfum,80.51,Retail Store,South Colinstad,CT,Northeast,0.0
c999733a49c6,2019-01-15,L001_WEB,P008,1,49.37,49.37,0.0,False,,2019,1,15,,,,,Web,,,Digital,0.0
af7afba038da,2019-01-26,S020,P057,1,51.22,51.22,18.29,False,,2019,1,26,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,69.51,Retail Store,East Lydiamouth,WI,Midwest,35.7087075361187
bdacadeb888b,2019-01-17,S023,P138,1,59.61,59.61,0.0,False,,2019,1,17,Hydrating Styling Cream,Haircare,Styling Cream,59.61,Retail Store,Thomasberg,MO,Midwest,0.0
63f97f2fb818,2019-01-03,S007,P103,1,51.56,51.56,0.0,False,,2019,1,3,Sheer Rollerball,Fragrance,Rollerball,51.56,Retail Store,Port Lindachester,KY,Southeast,0.0
b51ac978a9ce,2019-01-30,S013,P046,1,43.47,43.47,0.0,False,,2019,1,30,Volumizing Eau de Parfum,Fragrance,Eau de Parfum,43.47,Retail Store,Port Keith,AZ,Southeast,0.0
7d10af6712f2,2019-01-09,S022,P047,3,32.16,96.48,0.0,False,,2019,1,9,Volumizing Conditioner,Haircare,Conditioner,32.16,Retail Store,Jasonfort,FM,Southeast,0.0
fd9db13e61cc,2019-01-16,S013,P052,1,38.5,38.5,0.0,False,,2019,1,16,Matte Eau de Parfum,Fragrance,Eau de Parfum,38.5,Retail Store,Port Keith,AZ,Southeast,0.0
fd29ae723054,2019-01-08,L001_WEB,P052,2,38.5,77.0,0.0,False,,2019,1,8,Matte Eau de Parfum,Fragrance,Eau de Parfum,38.5,Web,,,Digital,0.0
b9f1c3768f58,2019-01-25,S008,P028,1,96.27,96.27,16.4,False,,2019,1,25,Long-lasting Moisturizer,Skincare,Moisturizer,112.67,Retail Store,Ericmouth,MA,Northeast,17.0354212111769
e28fac483a61,2019-01-01,S009,P139,4,68.01,272.04,0.0,False,,2019,1,1,Sheer Conditioner,Haircare,Conditioner,68.01,Retail Store,South Colinstad,CT,Northeast,0.0
2898ca2e6583,2019-01-11,S002,P127,2,98.44,196.88,0.0,False,,2019,1,11,Glowing Styling Cream,Haircare,Styling Cream,98.44,Retail Store,Lake Curtis,IN,Midwest,0.0
af3f4f9c4dcc,2019-01-09,S015,P126,1,97.57,97.57,0.0,False,,2019,1,9,Matte Styling Cream,Haircare,Styling Cream,97.57,Retail Store,Reidstad,KY,Southeast,0.0
1e99044655a7,2019-01-13,S023,P057,2,48.3,96.6,42.42,False,,2019,1,13,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,69.51,Retail Store,Thomasberg,MO,Midwest,43.913043478260875
8f4c148ceff3,2019-01-31,S022,P139,1,68.01,68.01,0.0,False,,2019,1,31,Sheer Conditioner,Haircare,Conditioner,68.01,Retail Store,Jasonfort,FM,Southeast,0.0
31ad70f6cce8,2019-01-25,S003,P045,1,114.88,114.88,0.0,False,,2019,1,25,Hydrating Serum,Skincare,Serum,114.88,Retail Store,New Roberttown,WA,West,0.0
22595dc115dd,2019-01-11,L001_WEB,P003,1,63.22,63.22,0.0,False,,2019,1,11,,,,,Web,,,Digital,0.0
fbc9e69d11ae,2019-01-11,S025,P093,1,102.25,102.25,0.0,False,,2019,1,11,Matte Mascara,Makeup,Mascara,102.25,Retail Store,Coxberg,MH,Southeast,0.0
4ae228c1a55f,2019-01-08,S019,P069,1,89.66,89.66,0.0,False,,2019,1,8,Matte Body Mist,Fragrance,Body Mist,89.66,Retail Store,Lake Mark,KY,Southwest,0.0
f9b4d0ba6122,2019-01-16,L001_WEB,P109,1,92.6,92.6,0.0,False,,2019,1,16,Repairing Hair Oil,Haircare,Hair Oil,92.6,Web,,,Digital,0.0
22840cc65bbe,2019-01-28,S022,P103,1,51.56,51.56,0.0,False,,2019,1,28,Sheer Rollerball,Fragrance,Rollerball,51.56,Retail Store,Jasonfort,FM,Southeast,0.0
b43f1baf4125,2019-01-19,S020,P059,2,102.01,204.02,0.0,False,,2019,1,19,Sheer Hair Oil,Haircare,Hair Oil,102.01,Retail Store,East Lydiamouth,WI,Midwest,0.0
163366e66284,2019-01-18,S005,P111,2,78.89,157.78,0.0,False,,2019,1,18,Volumizing Conditioner,Haircare,Conditioner,78.89,Retail Store,Lake Debra,AK,Southwest,0.0
cd11832a1c50,2019-01-24,S008,P039,1,67.6,67.6,6.86,False,,2019,1,24,Glowing Conditioner,Haircare,Conditioner,74.46,Retail Store,Ericmouth,MA,Northeast,10.147928994082841
fcbab6fa97bc,2019-01-29,L001_WEB,P133,1,62.49,62.49,0.0,False,,2019,1,29,Repairing Rollerball,Fragrance,Rollerball,62.49,Web,,,Digital,0.0
f13aec940968,2019-01-09,L001_WEB,P144,2,92.57,185.14,11.8,False,,2019,1,9,Glowing Body Mist,Fragrance,Body Mist,98.47,Web,,,Digital,6.3735551474559795
e6d8d0f9ffb8,2019-01-07,L001_WEB,P066,1,118.75,118.75,0.0,False,,2019,1,7,Hydrating Eyeshadow Palette,Makeup,Eyeshadow Palette,118.75,Web,,,Digital,0.0
e574a8cc5a9f,2019-01-11,S017,P067,1,22.25,22.25,0.0,False,,2019,1,11,Volumizing Blush,Makeup,Blush,22.25,Retail Store,New Cynthiaside,UT,Southeast,0.0
f5f15de0335e,2019-01-09,L001_WEB,P089,1,101.47,101.47,0.0,False,,2019,1,9,Glowing Foundation,Makeup,Foundation,101.47,Web,,,Digital,0.0
ef0eeacdc3e6,2019-01-31,L001_WEB,P051,1,61.08,61.08,0.0,False,,2019,1,31,Hydrating Moisturizer,Skincare,Moisturizer,61.08,Web,,,Digital,0.0
9886c3ae50bc,2019-01-25,L001_WEB,P073,1,40.81,40.81,0.0,False,,2019,1,25,Volumizing Moisturizer,Skincare,Moisturizer,40.81,Web,,,Digital,0.0
40d5c4129367,2019-01-24,S006,P115,2,54.33,108.66,37.64,False,,2019,1,24,Glowing Foundation,Makeup,Foundation,73.15,Retail Store,Robinsonshire,ND,Midwest,34.640161973127185
50951d6b2cca,2019-01-05,S022,P043,1,54.18,54.18,0.0,False,,2019,1,5,Hydrating Lipstick,Makeup,Lipstick,54.18,Retail Store,Jasonfort,FM,Southeast,0.0
5d78844478ad,2019-01-20,L001_WEB,P147,1,25.34,25.34,0.0,False,,2019,1,20,Long-lasting Eau de Parfum,Fragrance,Eau de Parfum,25.34,Web,,,Digital,0.0
bdd346930192,2019-01-11,L001_WEB,P059,1,102.01,102.01,0.0,False,,2019,1,11,Sheer Hair Oil,Haircare,Hair Oil,102.01,Web,,,Digital,0.0
4846acc0b4f5,2019-01-20,S015,P102,1,81.83,81.83,0.0,False,,2019,1,20,Hydrating Eau de Parfum,Fragrance,Eau de Parfum,81.83,Retail Store,Reidstad,KY,Southeast,0.0
856bbf692d05,2019-01-12,S003,P134,4,114.82,459.28,0.0,False,,2019,1,12,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,114.82,Retail Store,New Roberttown,WA,West,0.0
ef57b611c2c3,2019-01-01,L001_WEB,P033,2,99.59,199.18,0.0,False,,2019,1,1,Glowing Lipstick,Makeup,Lipstick,99.59,Web,,,Digital,0.0
67a8f00f8499,2019-01-23,S003,P021,1,32.94,32.94,0.0,False,,2019,1,23,,,,,Retail Store,New Roberttown,WA,West,0.0
f7b831b46f72,2019-01-30,L001_WEB,P122,1,33.52,33.52,3.3,False,,2019,1,30,Matte Toner,Skincare,Toner,36.82,Web,,,Digital,9.844868735083532
12a917fd3529,2019-01-03,L001_WEB,P027,1,110.1,110.1,0.0,False,,2019,1,3,,,,,Web,,,Digital,0.0
bddc46ec84e9,2019-01-29,S005,P100,1,111.84,111.84,0.0,False,,2019,1,29,Hydrating Eau de Parfum,Fragrance,Eau de Parfum,111.84,Retail Store,Lake Debra,AK,Southwest,0.0
681211d4fc99,2019-01-21,S001,P033,1,99.59,99.59,0.0,True,Gift Return,2019,1,21,Glowing Lipstick,Makeup,Lipstick,99.59,Retail Store,North Judithbury,SC,Southeast,0.0
1db880eec7fb,2019-01-12,S022,P084,2,97.31,194.62,0.0,False,,2019,1,12,Matte Mascara,Makeup,Mascara,97.31,Retail Store,Jasonfort,FM,Southeast,0.0
2aceef0c2915,2019-01-30,L001_WEB,P070,1,60.35,60.35,0.0,False,,2019,1,30,Glowing Eau de Parfum,Fragrance,Eau de Parfum,60.35,Web,,,Digital,0.0
fc2c3cca9a02,2019-01-18,S008,P046,1,43.47,43.47,0.0,False,,2019,1,18,Volumizing Eau de Parfum,Fragrance,Eau de Parfum,43.47,Retail Store,Ericmouth,MA,Northeast,0.0
4f179b4b552a,2019-01-29,S010,P145,1,26.76,26.76,0.0,False,,2019,1,29,Sheer Hair Oil,Haircare,Hair Oil,26.76,Retail Store,Lindsaymouth,PA,Northeast,0.0
05e097bb3cc6,2019-01-30,L001_WEB,P089,1,101.47,101.47,0.0,False,,2019,1,30,Glowing Foundation,Makeup,Foundation,101.47,Web,,,Digital,0.0
d5230e89c78b,2019-01-10,S011,P094,1,17.67,17.67,4.47,False,,2019,1,10,Sheer Toner,Skincare,Toner,22.14,Retail Store,South Christianport,ND,Midwest,25.297113752122236
f6dc0e7fce20,2019-01-25,L001_WEB,P035,1,104.32,104.32,0.0,True,Wrong Shade,2019,1,25,Sheer Cleanser,Skincare,Cleanser,104.32,Web,,,Digital,0.0
283c75175795,2019-01-31,S024,P123,1,44.66,44.66,0.0,False,,2019,1,31,Volumizing Shampoo,Haircare,Shampoo,44.66,Retail Store,Juliechester,IA,Midwest,0.0
4ef4ddbf35ff,2019-01-20,L001_WEB,P060,2,120.43,240.86,0.0,False,,2019,1,20,Long-lasting Body Mist,Fragrance,Body Mist,120.43,Web,,,Digital,0.0
33ca4c8ed8fd,2019-01-29,S001,P144,1,98.47,98.47,0.0,False,,2019,1,29,Glowing Body Mist,Fragrance,Body Mist,98.47,Retail Store,North Judithbury,SC,Southeast,0.0
feac3e718c61,2019-01-21,L001_WEB,P100,2,111.84,223.68,0.0,False,,2019,1,21,Hydrating Eau de Parfum,Fragrance,Eau de Parfum,111.84,Web,,,Digital,0.0
830ea273ae40,2019-01-21,S025,P062,1,76.01,76.01,0.0,False,,2019,1,21,Long-lasting Sunscreen,Skincare,Sunscreen,76.01,Retail Store,Coxberg,MH,Southeast,0.0
1615b60fe3be,2019-01-23,S005,P070,1,60.35,60.35,0.0,False,,2019,1,23,Glowing Eau de Parfum,Fragrance,Eau de Parfum,60.35,Retail Store,Lake Debra,AK,Southwest,0.0
eafc56677d52,2019-01-14,S009,P049,2,28.37,56.74,0.0,False,,2019,1,14,Hydrating Conditioner,Haircare,Conditioner,28.37,Retail Store,South Colinstad,CT,Northeast,0.0
13148356908c,2019-01-21,L001_WEB,P117,1,104.3,104.3,0.0,False,,2019,1,21,Matte Mascara,Makeup,Mascara,104.3,Web,,,Digital,0.0
9f9e746b1645,2019-01-07,S015,P083,1,48.13,48.13,5.56,False,,2019,1,7,Hydrating Eau de Parfum,Fragrance,Eau de Parfum,53.69,Retail Store,Reidstad,KY,Southeast,11.552046540619155
4a079d870e8f,2019-01-04,L001_WEB,P073,1,40.81,40.81,0.0,False,,2019,1,4,Volumizing Moisturizer,Skincare,Moisturizer,40.81,Web,,,Digital,0.0
5c79eba61871,2019-01-08,S021,P024,1,20.29,20.29,7.44,False,,2019,1,8,,,,,Retail Store,Carlshire,MO,Midwest,36.66830951207491
b97d28ba5010,2019-01-26,L001_WEB,P128,5,85.06,425.3,0.0,False,,2019,1,26,Repairing Rollerball,Fragrance,Rollerball,85.06,Web,,,Digital,0.0
836176b53a0a,2019-01-11,L001_WEB,P021,2,32.94,65.88,0.0,False,,2019,1,11,,,,,Web,,,Digital,0.0
e7daf4ac0d25,2019-01-25,L001_WEB,P101,1,120.99,120.99,0.0,False,,2019,1,25,Volumizing Eau de Parfum,Fragrance,Eau de Parfum,120.99,Web,,,Digital,0.0
cb94875a6bac,2019-01-27,S004,P065,2,25.27,50.54,0.0,False,,2019,1,27,Volumizing Foundation,Makeup,Foundation,25.27,Retail Store,East William,CO,Southeast,0.0
f87585356909,2019-01-25,S007,P064,1,26.57,26.57,0.0,False,,2019,1,25,Volumizing Foundation,Makeup,Foundation,26.57,Retail Store,Port Lindachester,KY,Southeast,0.0
ad9310fc7b93,2019-01-02,L001_WEB,P051,1,61.08,61.08,0.0,False,,2019,1,2,Hydrating Moisturizer,Skincare,Moisturizer,61.08,Web,,,Digital,0.0
2ed802593502,2019-01-07,S016,P122,1,36.82,36.82,0.0,False,,2019,1,7,Matte Toner,Skincare,Toner,36.82,Retail Store,Michaelview,GA,Southwest,0.0
176976d11880,2019-01-06,S003,P011,2,28.81,57.62,0.0,False,,2019,1,6,,,,,Retail Store,New Roberttown,WA,West,0.0
6feee8f502ca,2019-01-16,S006,P077,1,117.7,117.7,0.0,False,,2019,1,16,Glowing Sunscreen,Skincare,Sunscreen,117.7,Retail Store,Robinsonshire,ND,Midwest,0.0
55bec4b79908,2019-01-07,S002,P029,1,23.86,23.86,6.08,False,,2019,1,7,Glowing Rollerball,Fragrance,Rollerball,29.94,Retail Store,Lake Curtis,IN,Midwest,25.48197820620285
1e67c516c9e6,2019-01-19,S001,P031,1,37.12,37.12,0.0,False,,2019,1,19,Sheer Rollerball,Fragrance,Rollerball,37.12,Retail Store,North Judithbury,SC,Southeast,0.0
8ffa615aa384,2019-01-19,S007,P122,1,36.82,36.82,0.0,False,,2019,1,19,Matte Toner,Skincare,Toner,36.82,Retail Store,Port Lindachester,KY,Southeast,0.0
bb580d006dae,2019-01-08,L001_WEB,P041,1,124.48,124.48,0.0,False,,2019,1,8,Repairing Mascara,Makeup,Mascara,124.48,Web,,,Digital,0.0
4cf580ec2e31,2019-01-25,L001_WEB,P016,1,123.88,123.88,0.0,False,,2019,1,25,,,,,Web,,,Digital,0.0
b5a3194ce727,2019-01-26,S020,P028,1,68.01,68.01,44.66,False,,2019,1,26,Long-lasting Moisturizer,Skincare,Moisturizer,112.67,Retail Store,East Lydiamouth,WI,Midwest,65.66681370386706
52ad3b492d31,2019-01-25,S023,P089,2,77.26,154.52,48.42,False,,2019,1,25,Glowing Foundation,Makeup,Foundation,101.47,Retail Store,Thomasberg,MO,Midwest,31.335749417551124
c6e2f176fa3d,2019-01-12,L001_WEB,P035,1,91.73,91.73,12.59,False,,2019,1,12,Sheer Cleanser,Skincare,Cleanser,104.32,Web,,,Digital,13.725062683963806
bb6f064a924f,2019-01-18,L001_WEB,P126,1,97.57,97.57,0.0,False,,2019,1,18,Matte Styling Cream,Haircare,Styling Cream,97.57,Web,,,Digital,0.0
6f8c225b4f81,2019-01-24,S011,P120,1,60.76,60.76,0.0,False,,2019,1,24,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,60.76,Retail Store,South Christianport,ND,Midwest,0.0
ae6c5ac66e92,2019-01-18,S001,P042,1,66.31,66.31,0.0,True,Allergic Reaction,2019,1,18,Volumizing Body Mist,Fragrance,Body Mist,66.31,Retail Store,North Judithbury,SC,Southeast,0.0
57f1535ad518,2019-01-09,L001_WEB,P139,1,60.27,60.27,7.74,False,,2019,1,9,Sheer Conditioner,Haircare,Conditioner,68.01,Web,,,Digital,12.842210054753608
bb0886fd456a,2019-01-06,L001_WEB,P005,1,58.65,58.65,0.0,False,,2019,1,6,,,,,Web,,,Digital,0.0
2cdf5d549eaa,2019-01-11,S014,P017,1,100.21,100.21,0.0,False,,2019,1,11,,,,,Retail Store,Port Craig,CO,Southeast,0.0
53f1f40c0e9c,2019-01-17,S011,P128,2,63.23,126.46,43.66,False,,2019,1,17,Repairing Rollerball,Fragrance,Rollerball,85.06,Retail Store,South Christianport,ND,Midwest,34.52475090937846
121128f1654b,2019-01-11,L001_WEB,P029,1,29.94,29.94,0.0,False,,2019,1,11,Glowing Rollerball,Fragrance,Rollerball,29.94,Web,,,Digital,0.0
ee2ba029009f,2019-01-31,L001_WEB,P034,1,66.01,66.01,4.27,False,,2019,1,31,Glowing Sunscreen,Skincare,Sunscreen,70.28,Web,,,Digital,6.468716861081653
575342e74202,2019-01-02,L001_WEB,P147,1,25.34,25.34,0.0,False,,2019,1,2,Long-lasting Eau de Parfum,Fragrance,Eau de Parfum,25.34,Web,,,Digital,0.0
c1295727c817,2019-01-20,S012,P066,1,118.75,118.75,0.0,False,,2019,1,20,Hydrating Eyeshadow Palette,Makeup,Eyeshadow Palette,118.75,Retail Store,Barbaraland,MP,Southeast,0.0
10b331bc5f85,2019-01-01,L001_WEB,P054,1,116.79,116.79,0.0,False,,2019,1,1,Sheer Conditioner,Haircare,Conditioner,116.79,Web,,,Digital,0.0
17be80510027,2019-01-15,L001_WEB,P016,1,123.88,123.88,0.0,False,,2019,1,15,,,,,Web,,,Digital,0.0
50e3427760d2,2019-01-27,S017,P095,2,93.6,187.2,23.54,False,,2019,1,27,Matte Conditioner,Haircare,Conditioner,105.37,Retail Store,New Cynthiaside,UT,Southeast,12.574786324786324
eb1a4d2281d1,2019-01-24,L001_WEB,P019,2,23.28,46.56,3.6,False,,2019,1,24,,,,,Web,,,Digital,7.731958762886598
e75ef3aa4d11,2019-01-04,S011,P060,1,83.67,83.67,36.76,False,,2019,1,4,Long-lasting Body Mist,Fragrance,Body Mist,120.43,Retail Store,South Christianport,ND,Midwest,43.9345046014103
cbef5b9e9c81,2019-01-21,L001_WEB,P046,1,43.47,43.47,0.0,False,,2019,1,21,Volumizing Eau de Parfum,Fragrance,Eau de Parfum,43.47,Web,,,Digital,0.0
809c01f146a2,2019-01-25,L001_WEB,P148,1,39.33,39.33,0.0,False,,2019,1,25,Matte Moisturizer,Skincare,Moisturizer,39.33,Web,,,Digital,0.0
e11e8a33dd81,2019-01-29,L001_WEB,P027,1,110.1,110.1,0.0,False,,2019,1,29,,,,,Web,,,Digital,0.0
5.15547E+11,2019-01-11,S014,P041,1,124.48,124.48,0.0,False,,2019,1,11,Repairing Mascara,Makeup,Mascara,124.48,Retail Store,Port Craig,CO,Southeast,0.0
3.16884E+11,2019-01-29,S019,P081,1,44.87,44.87,0.0,False,,2019,1,29,Repairing Rollerball,Fragrance,Rollerball,44.87,Retail Store,Lake Mark,KY,Southwest,0.0
4315c3063ae6,2019-01-14,S018,P111,2,78.89,157.78,0.0,False,,2019,1,14,Volumizing Conditioner,Haircare,Conditioner,78.89,Retail Store,East Steven,VA,Southeast,0.0
f01f0c84f8a9,2019-01-18,L001_WEB,P055,1,87.78,87.78,0.0,False,,2019,1,18,Hydrating Shampoo,Haircare,Shampoo,87.78,Web,,,Digital,0.0
2fa049df147f,2019-01-12,S012,P116,1,119.86,119.86,0.0,False,,2019,1,12,Sheer Eau de Parfum,Fragrance,Eau de Parfum,119.86,Retail Store,Barbaraland,MP,Southeast,0.0
6ce3384cc780,2019-01-10,L001_WEB,P005,1,58.65,58.65,0.0,False,,2019,1,10,,,,,Web,,,Digital,0.0
6a436f3a21c4,2019-01-10,L001_WEB,P057,1,69.51,69.51,0.0,False,,2019,1,10,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,69.51,Web,,,Digital,0.0
5fb89efd11e7,2019-01-31,S021,P071,3,117.4,352.2,0.0,False,,2019,1,31,Glowing Body Mist,Fragrance,Body Mist,117.4,Retail Store,Carlshire,MO,Midwest,0.0
429516bd68c6,2019-01-19,L001_WEB,P040,1,98.81,98.81,0.0,False,,2019,1,19,Volumizing Conditioner,Haircare,Conditioner,98.81,Web,,,Digital,0.0
876f35134de5,2019-01-09,L001_WEB,P094,2,22.14,44.28,0.0,False,,2019,1,9,Sheer Toner,Skincare,Toner,22.14,Web,,,Digital,0.0
31bd314cfd40,2019-01-10,L001_WEB,P024,1,27.73,27.73,0.0,False,,2019,1,10,,,,,Web,,,Digital,0.0
89d114cba038,2019-01-03,L001_WEB,P084,2,97.31,194.62,0.0,False,,2019,1,3,Matte Mascara,Makeup,Mascara,97.31,Web,,,Digital,0.0
2b3774242f01,2019-01-23,L001_WEB,P148,2,34.84,69.68,8.98,False,,2019,1,23,Matte Moisturizer,Skincare,Moisturizer,39.33,Web,,,Digital,12.887485648679679
eaadd79deed8,2019-01-26,S008,P148,1,39.33,39.33,0.0,False,,2019,1,26,Matte Moisturizer,Skincare,Moisturizer,39.33,Retail Store,Ericmouth,MA,Northeast,0.0
eff2161b951b,2019-01-11,S001,P090,2,110.51,221.02,0.0,False,,2019,1,11,Matte Conditioner,Haircare,Conditioner,110.51,Retail Store,North Judithbury,SC,Southeast,0.0
ea356bb37f3f,2019-01-04,S021,P059,2,102.01,204.02,0.0,False,,2019,1,4,Sheer Hair Oil,Haircare,Hair Oil,102.01,Retail Store,Carlshire,MO,Midwest,0.0
89555cb1d009,2019-01-21,S018,P098,1,110.49,110.49,0.0,False,,2019,1,21,Glowing Hair Oil,Haircare,Hair Oil,110.49,Retail Store,East Steven,VA,Southeast,0.0
c2d242e48b81,2019-01-19,L001_WEB,P039,1,74.46,74.46,0.0,False,,2019,1,19,Glowing Conditioner,Haircare,Conditioner,74.46,Web,,,Digital,0.0
81531f3c28dd,2019-01-22,L001_WEB,P101,4,120.99,483.96,0.0,False,,2019,1,22,Volumizing Eau de Parfum,Fragrance,Eau de Parfum,120.99,Web,,,Digital,0.0
771aef6264f3,2019-01-03,L001_WEB,P057,1,69.51,69.51,0.0,False,,2019,1,3,Repairing Eyeshadow Palette,Makeup,Eyeshadow Palette,69.51,Web,,,Digital,0.0
48f3090fb6bf,2019-01-11,S008,P022,1,63.84,63.84,0.0,False,,2019,1,11,,,,,Retail Store,Ericmouth,MA,Northeast,0.0
f4271fdfad55,2019-01-09,L001_WEB,P022,1,63.84,63.84,0.0,False,,2019,1,9,,,,,Web,,,Digital,0.0
5a593cfa8377,2019-01-25,S010,P035,1,104.32,104.32,0.0,False,,2019,1,25,Sheer Cleanser,Skincare,Cleanser,104.32,Retail Store,Lindsaymouth,PA,Northeast,0.0
21c561e45d3a,2019-01-19,S001,P051,1,61.08,61.08,0.0,False,,2019,1,19,Hydrating Moisturizer,Skincare,Moisturizer,61.08,Retail Store,North Judithbury,SC,Southeast,0.0
